eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
2.0031E+11,2003,10,12,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.318766,44.415482,1,0,,"10/12/2003: A car bomb exploded near the Baghdad Hotel which was used by members of the Iraqi Governing Council and Americans in Baghdad, Iraq.  A suicide attacker drove the car past a security checkpoint before stopping and detonating the bomb.  Six people were killed and 35 others were wounded.  Abu Hafs al-Masri Brigades claimed responsibility for the attack in a statement issued to the press.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,Civilians,Civilians near the Baghdad Hotel,95,Iraq,,,,,,,,,,,,,,,,,Abu Hafs al-Masri Brigades,,,,,,Unknown,0,,,1,0,1,10,Unknown,,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,7,0,1,35,2,0,1,3,Minor (likely < $1 million),,Minor damage to several nearby buildings.,0,,,,,,,,,,,,,,,,,"Alex Berenson, ""Car bomb kills 6 at Baghdad Hotel; At least 35 hurt,"" New York Times, October 13, 2003.","Anna Badkhen, ""In Baghdad, more horror, Suicide bomber kills 6 near hotel, injures dozens,"" San Francisco Chronicle, October 13, 2003.","""Al-Qa`ida Reportedly Claims Responsibility for Attack on Baghdad Hotel,"" Al-Sharq al-Awsat, October 16, 2003.",CETIS,0,1,0,1,,10/12/03,10/12/03,10/12/03,1014
2.00402E+11,2004,2,10,,0,,95,Iraq,10,Middle East & North Africa,Babil,Iskandariyah,32.88504,44.348,1,0,,"02/10/2004: A suicide bomber, detonated his truck-bomb, targeting Iraqi military recruits who were waiting outside an police recruitment center in Iskandariya, outside of Baghdad, Iraq.  Approximately 71 people were killed and 150 others were injured in the attack. United States forces suspected al-Qa`ida of planning the bombing.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Military/Police Recruits,95,Iraq,,,,,,,,,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1,,,1,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,71,0,1,150,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Voice of Mujahidin Commentary Blames ‘Non-Iraqis’ for Al-Iskandariyah Explosion,” Voice of the Mujahidin, February 11, 2004.","“LBC Reports 'More Than 50' Killed in Baghdad Explosion,”  LBC SAT Television, February 11, 2004.","“Suicide Car Bombing Kills at Least 50, Injures Dozens in Iraq,”  Xinhua, February 10, 2004.",CETIS,0,0,0,0,2.00402E+11,2/10/04,2/10/04,2/10/04,1135
2.00402E+11,2004,2,18,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483333,44.433333,1,0,,"02/18/2004: Two suicide bombers detonated 1,500 pounds of explosives outside a Polish-run military base, south of Baghdad, killing ten people and wounding 100 others, half of which were soldiers. It was reported that the attackers were foreign fighters working for al-Qa'ida.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Multi-National Force – Iraq (MNF-I),Polish-run base in Southern Baghdad,999,Multinational,14,Private Citizens & Property,71,Race/Ethnicity Identified,Iraqi civilians,Iraqi civilians,95,Iraq,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1,,,2,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,12,,2,100,,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"“Suicide bombers kill 10 Iraqis,” The Advertiser, February 20, 2004.","“Car bombs kill 10 in Iraq, yet to confirm Jordanian is behind biggest attacks,” Chicago Tribune, February 19, 2004.","“Double suicide bombing devastates central Iraq,” Agence France Presse, February 18, 2004.",CETIS,0,1,1,1,,2/18/04,2/18/04,2/18/04,1143
2.00402E+11,2004,2,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,02/18/2004: Militants pounded the U.S.-run prison of Abu Ghraib in Baghdad with 33 mortar bombs and five rockets. U.S. troops killed one of the attackers and arrested 55 others. Some of those arrested and believed to be linked to al-Qaida.,1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Multi-National Force – Iraq (MNF-I),U.S. troops at the Abu Ghraib prison,217,United States,,,,,,,,,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1,,,,55,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The militants pounded the U.S. troops with 33 mortars and five rockets.,1,0,1,,0,,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"“Suicide bombers kill 10 Iraqis,” The Advertiser, February 20, 2004.","“Mortars, rockets fired on Iraqi prison in Baghdad,” Onasa News Agency, February 19, 2004.","“Two U.S. soldiers killed by roadside bomb,” CNN, February 20, 2004.",CETIS,0,1,1,1,,2/18/04,2/18/04,2/18/04,1143
2.00403E+11,2004,3,2,,0,,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.614481,44.024968,1,0,,"03/02/2004: In related incidents, al-Qa`ida suicide bombers targeted Shi'ite pilgrims during the holy month of Ashura. A suicide bomber and other perpetrators using non-suicide explosive devices targeted the holy shrine of Hussain in Karbala, Iraq. At least 106 people were killed and 233 injured in the attacks. US military authorities believed Abu Musab al-Zarqawi planned the attack.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,,,Shi'ite Civilians,"Indiscriminate pilgrims at the Shrine of Hussain in Karbala, Iraq.",95,Iraq,14,Private Citizens & Property,69,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Shrine of Hussain in Karbala, Iraq.",94,Iran,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1,,,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,Suicide bombers and mortars were used to maximize casualties in this incident.,110,0,1,233,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Tarek Al-Issa, “Pilgrims new focus of death squads,” The Advertiser, March 3, 2004.","Justin Huggler, “Iraq Bombings: The Day of Desecration: How Bombs Tore Apart a Festival of Hope,” The Independent, March 3, 2004.","Michael Howard, “Al Qaeda blamed for attacks on Shias as 170 die in Iraq Crowds turn on US troops after explosions at shrines,” The Irish Times, March 3, 2004.",CETIS,0,1,1,1,2.00403E+11,3/2/04,3/2/04,3/2/04,1156
2.00403E+11,2004,3,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.381146,44.34494,1,0,,"03/02/2004: Al-Qa`ida-associated suicide bombers targeted Shi'ite pilgrims during the holy month of Ashura. Four suicide bombers entered a two-ring security zone in the Khadumiyah District of Baghdad and three detonated their bombs (the fourth was captured before detonating his suicide belt), which killed at least 58 and injured 167 individuals. US officials believed the incident was planned by Abu Musab al-Zarqawi.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,69,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Imam Musa al-Kadham Shrine in Baghdad, Iraq.",95,Iraq,14,Private Citizens & Property,69,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Imam Musa al-Kadham Shrine in Baghdad, Iraq.",94,Iran,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1,,,4,1,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,Suicide bombers were employed in this incident.,58,0,3,167,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Vivienne Walt, “Over 150 Killed in Iraq Blasts,” Boston Globe, March 3, 2004.","Rajiv Chandrasekaran and Anthony Shadid, “Shiites Massacred in Iraq Blasts; Attacks in Two Cities Kill, Maim Hundreds,” The Washington Post, March 3, 2004.","Tarek Al-Issa, “Pilgrims new focus of death squads,” The Advertiser, March 3, 2004.",CETIS,0,1,1,1,2.00403E+11,3/2/04,3/2/04,3/2/04,1156
2.00403E+11,2004,3,17,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"03/17/2004: Militants with suspected ties to al-Qa`ida detonated a huge car bomb destroyed a hotel in Baghdad, Iraq. The bomb, placed at a hotel generally frequented by foreigners, killed 28 people and injured 45 people.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,Civilians,"Indiscriminate civilians at the Jabal Lebanon Hotel in Baghdad, Iraq.",216,Great Britain,,,,,,,,,,,,,,,,,Tawhid and Jihad,,Ansar al-Islam,,,,Unknown,1,1,,,0,0,,,0,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,A US military spokesman reported the bomb appeared to have been constructed with 450 kilograms of explosives.  The explosive was a mix of plastic explosives and artillery shells in order to create more injuries.,28,,0,45,,0,1,3,Minor (likely < $1 million),,The bombs completely destroyed the Baghdad Hotel.,0,,,,,,,,,,,,,,,,"The explosive used in this incident reportedly match the explosive mixture used in the August 19, 2003, suicide attack on the UN headquarters in Baghdad, which killed 22 people.","Robin Gedye, “28 dead in huge car bombing at Baghdad hotel,” The Daily Telegraph, March 18, 2004.","Jim Krane, “Car bomb fells hotel, killing 28 in Baghdad: Many casualties in adjacent buildings. Ambulance loudspeakers announce: 'Don't bring us your dead. We can't help them,” The Gazette, March 18, 2004.","Raymond Duncan, “Car bomb blast kills 27 at Baghdad hotel,” The Herald, March 18, 2004.",CETIS,0,1,1,1,,3/17/04,3/17/04,3/17/04,1171
2.00404E+11,2004,4,4,,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,31.05,46.266667,1,0,,"04/04/2004: In Nasiriyah, Iraq, two South Korean human rights workers were kidnapped by members of the Mahdi Army. A spokesman for the perpetrators, Sayyed Riyad, said that they would be held until Italian forces stopped fighting and left the region. However, the hostages were released unharmed 14 hours later, without any action by the Italian forces.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,83,Protester,Civilians,Two South Korean Human Rights Workers,184,South Korea,,,,,,,,,,,,,,,,,Mahdi Army,,,,,,To force the removal of Italian troops from the area.,0,,,,0,1,10,Unknown,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,2,0,14,,,,1,,,,,"Ransom was not in a nominal amount. It was for the immediate removal of Italian forces in Southern Iraq, specifically around Nasiriyah.",2,Hostage(s) released by perpetrators,2,The hostages claimed they were not harmed or threatened.,"Hala Boncompagni, ""Italians meet fierce resistence but reject demands to leave Iraqi town,"" Agence France Presse, April 6, 2004.","""Militia holds two aid workers hostage,"" The Daily Telegraph, April 7, 2004.","""Detention of 2 Civilians by Shi'ites Raises' 'Alarm Bell' on Safety in Iraq,"" The Korea Herald,April 9, 2004.",CETIS,0,1,1,1,,4/4/04,4/4/04,4/4/04,1189
2.00404E+11,2004,4,7,,1,4/16/04,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.000596,44.330818,1,0,,"04/07/2004: Fadi Fidel, Canadian citizen working for the International Rescue Committee, was abducted by suspect Mahdi Army members. He was beaten and tortured, but was released nine days later.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,12,NGO,62,International NGO,Civilian,"Fadi Fidel, International Rescue Committee worker",38,Canada,,,,,,,,,,,,,,,,,Mahdi Army,,,,,,Unknown,1,,,15,0,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",8,Incendiary,,,5,Firearms,2,Automatic Weapon,,,,,The Canadian was beaten with fists and kicked. He was burned over 20 times with cigarettes on his back and was threatened to be killed with an automoatic weapon pointed at his head.,0,0,0,1,0,0,-9,,,,"The house he was staying in was broken into, but the extent of the damage was unknown.",1,1,0,,9,,,0,,,,,,2,Hostage(s) released by perpetrators,1,"Fidel was put on Arab television with a gun to his head and the perpetrators dubbed in a voice, not his own, claiming that he was a spy for Israel.","Miro Cernetig, ""Seized Montrealer Refused to Say He Was a Spy,"" The Toronto Star, April 18, 2004.","Daniel Cooney, ""International Aid Group Accuses Radical Cleric's Militia of Kidnapping Canadian,"" The Associated Press, April 9, 2004.","Mary Gordon, ""Canadian Hostage Released in Iraq,"" The Toronto Star, April 17, 2004.",CETIS,0,1,1,1,,4/7/04,4/7/04,4/7/04,1192
2.00404E+11,2004,4,7,,1,,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.000596,44.330818,1,0,,"04/07/2004: Nabil Razouk and Ahmed Yassin Takait, two Palestinians residing in Jerusalem, were abducted in Najaf, Iraq, by Ansar E-Din. They were abducted in suspicion of being spies for Israel. Nabil Razouk was released two weeks later in good health on April 22, 2004. The fate of the other hostage was unknown.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68,Named Civilian,Civilians,Nabil Razouk and Ahmed Yassin Takait,155,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Ansar al-Din,,,,,,Ansar E-Din wanted the release of Muslim prisoners in Iraq who were detained by US led coalition.,0,,,,0,1,6,Video,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,0,0,0,,0,0,0,,,,,1,2,0,,-99,,,0,,,,,Ansar E-Din wanted the release of Muslim prisoners in Iraq who were detained by US led coalition.,6,Combination,1,"Nabil Razouk worked for RSI, a US based firm, though he was not accused of being a spy for the US, the United States did take a role in his release. The hostages had Israeli identification papers, but Israel would not aid in the negotiations for their release because of lack of proof of their citizenship.","""Kidnapped Israeli Arab Released in Iraq,"" Tel Aviv Ma'ariv, April 22, 2004.","Ross Dunn, ""Isreal Won't Negotiate for Release of hostages in Iraq,"" Voice of America News, April 9, 2004.","""Israel Officials Say USA Handling Case of Palestinians Abducted in Iraq,"" BBC Monitoring International Reports, April 9, 2004.",CETIS,0,1,1,1,,4/7/04,4/7/04,4/7/04,1192
2.00404E+11,2004,4,9,,1,4/16/04,95,Iraq,10,Middle East & North Africa,Saladin,Sab' Al Bor,33.462734,44.157775,1,0,,"04/09/2004: Three Japanese citizens, who were traveling from Baghdad to Amman by taxi, were stopped by members of the Mujahedeen Brigades in the town of Sadalbur, Iraq, just north of Fallujah. The perpetrators detained the Japanese individuals for an hour, then made them get into a van and took them hostage. The kidnappers videotaped the three hostages and threatened them with knives and guns along, threatening to burn them alive unless the Japanese government removed their troops from Iraq. The hostages were released unharmed a week later on April 16, 2004, after the Committee of Muslim Scholars finalized the negotiations.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68,Named Civilian,Civilians,"Soichiro Koriyama, Nahoko Takato, Noriaki Imai",101,Japan,,,,,,,,,,,,,,,,,Mujahedeen Brigades,,,,,,The Mujahadeen Brigades wanted to force the removal of Japanese troops from Southern Iraq.,0,,,,0,1,6,Video,,,,,,,-9,5,Firearms,2,Automatic Weapon,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,"The weapons reported were not used to harm the hostages, but only to coerce them into the vehicle and for visual effects in the video when explaining what the militant group wanted.",0,0,0,0,0,0,0,,,,,1,3,0,,7,,,0,,,,,,2,Hostage(s) released by perpetrators,3,"The hostages suffered Post-Traumatic Stress Disorder, but were otherwise unharmed.","Andrew Gumble, ""Release of Japanese Hostages,"" The Independent, April 16, 2004.","Anthony Faiola, ""Three Japanese Held In Iraq By Group Demanding Pullout,"" The Washington Post, April 9, 2004.","Richard Lloyd Parry and Tom Baldwin, ""Kidnappers Rais Stakes in Iraq: Group Issues Video Vowing to Brun 3 Japanese Civilians Unless Forces Leave in 3 days,"" Ottawa Citizen, April 9, 2004.",CETIS,0,1,1,1,,4/9/04,4/9/04,4/9/04,1194
2.00404E+11,2004,4,9,,1,6/29/04,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.291944,44.065556,1,0,This incident occurred west of Baghdad on a highway right near the Abu Ghraib prison.,"04/09/2004: On a highway west of Baghdad, Iraq, a convoy on U.S. contractors was ambushed by Mujahidin Group members, who fired on the trucks with automatic weapons and grenade launchers. Seven people were killed while Thomas Hamill and Spc. Keith M. Maupin, were taken hostage. The insurgents demanded that the US remove their soldiers from the area or they would mutilate and behead the hostages. Hamill was in captivity for about three weeks when he managed to escape on May 2, 2004. Maupin was shot in the back of the head by his masked captors on Arabic television on June 29, 2004. In 2009 an unnamed al Qa'ida leader reportedly confessed to killing Maupin.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,68,Named Civilian,Civilians,Thomas Hamill and Spc. Keith M. Maupin,217,United States,1,Business,5,Industrial/Textiles/Factory,US Utilities,Kellogg Brown & Root Fuel Convoy,217,United States,,,,,,,,,Mujahedeen Group,,Al-Qa`ida,,,,The perpetrators demanded the removal of US troops in the region.,0,0,,,0,1,6,Video,,,,,,,-9,5,Firearms,2,Automatic Weapon,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",9,Melee,22,"Hands, Feet, Fists",,,,,"The perpetrators used automatic weapons and rocket propelled grenade launchers to take over the convoy. Mr. Hamill was shot in the forearm (possibly by a handgun), beatened, and threatened with a knife.",8,,0,,1,,1,4,Unknown,,The perpetrators confiscated the vehicles and fuel trucks from the convoy.,1,2,2,,50,,,0,,,,,,6,Combination,1,,"Sewell Chan, ""For US Hostage, Timing Was Everything,"" The Washington Post, May 4, 2004.","Robert Reid, ""Militants kill U.S. soldier held captive since April; three Turks freed,"" Associated Press, June 29, 2004.","""Iraqi Group Releases Videotape of Held American, Makes Demands,"" Al-Jazirah Satellite Channel Television, April 10, 2004.",CETIS,0,1,1,1,,4/9/04,4/9/04,4/9/04,1194
2.00404E+11,2004,4,21,,0,,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.5,47.816667,1,0,,"04/21/2004: Five Iraqis were arrested in connection to the Basra car bombings, which killed as many as 74 people and injured another 100.  The perpetrators used five car bombs in a coordinated attack on Iraqi police stations and a police academy in Basra, Iraq.  Police found two more cars with explosive devices inside before they could be used in the attack.  The suspects were thought to be linked to al-Qa`ida, but no group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Iraqi Police Service (IPS),Iraqi Police Stations and a Police Academy in Basra,95,Iraq,14,Private Citizens & Property,70,Student,Civilians,Children in a school bus passing by the scene of the attack,95,Iraq,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",British Soldiers,Two British soldiers serving in Basra,216,Great Britain,Tawhid and Jihad,,,,,,Unknown,1,,,,5,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,Five car bombs were used to strike various police installations.  Rockets may have been fired as well.,74,0,0,100,0,0,1,2,Major (likely > $1 million but < $1 billion),,"Three Iraqi police stations and a police academy were damaged in the attacks.  Also, several vehicles including a school bus were damaged in the explosions.",0,,,,,,,,,,,,,,,,,"""Five Iraqis Arrested in Connection To Basra Car Bombings,” Associated Press, April 23, 2004.","""Explosions Target Basra Police; At Least Sixty People Are Killed, Including Ten Children,” Grand Rapids Press, April 21, 2004.","""Death Toll From Basra Police Stations Blasts Rises to Sixty-eight,” Al-Jazirah Television, April 21, 2004.",CETIS,0,1,1,1,,4/21/04,4/21/04,4/21/04,1206
2.00404E+11,2004,4,24,,0,,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.5,47.816667,1,1,The attack occurred at the Basra port terminal which is 10k away from the port city of Basra.,04/24/2004: Three small Iraqi boats exploded killing three U.S. soldiers and injuring four more near the Basra oil terminal off the coast of Iraq. The soldiers were searching the boat when the boat exploded. After the incident two similar boats carrying explosives approaching the terminal were fired upon by the U.S. Navy and destroyed. Jordanian militant Abu Musab al-Zarqawi of Tawhid and Jihad claimed responsibility for the attack from an Islamic website.,1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,11,Maritime,60,Port,Iraqi Oil Export Infrastructure,Basra Oil Terminal,95,Iraq,4,Military,30,Navy,U.S. Military,U.S. Navy,217,United States,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,A boat laden with explosives was used in the attack.,6,3,,4,4,,1,4,Unknown,,,0,,,,,,,,,,,,,,,,"Abu Musab al-Zarqawi claimed responsibility for the attack on behalf of Jamaat al-Tawhid wa'l-Jihad, or Unity and Jihad Group. The website often carries statements from Al-Qa`ida. The oil installations were not harmed although operations were disrupted for several days.","Kevin Morrison, ""Iraq oil terminal attacks weight on prices supply concerns,"" Financial Times, April 27, 2004.","Jack Dorsey, ""Men from local ship die in Gulf/Apparent suicide blast kills 2 sailors, Coast guardsman,"" The Virginian-Pilot, April 27, 2004.","""Deadly attack take toll; More die as suicide bombers use boats,"" Herald Sun (Melbourne, Australia), April 26, 2004.",CETIS,0,1,1,1,,4/24/04,4/24/04,4/24/04,1209
2.00404E+11,2004,4,24,,0,,95,Iraq,10,Middle East & North Africa,Basra,Basra district,30.5,47.816667,3,0,This incident occurred near an Iraqi oil platform in the Persian Gulf.,"04/24/2004: Three boats exploded near the Khawr al-Amaya and al-Basra oil terminals in the Persian Gulf, killing  two U.S. Navy sailors and one Coast Guard member and wounding four other coalition personnel. The victims were killed as they attempted to intercept the perpetrator’s boats. British military spokesman Capt. Hisham Halawi said it was not known if the attackers intended to be suicide bombers, but U.S. military commanders believed that the incident was a coordinated suicide bombing attack.  Abu Musab al-Zarqawi claimed responsibility for the bombing attack, which failed to damage any oil facilities.",1,1,1,0,,,0,0,1,3,Bombing/Explosion,,,,,1,Business,1,Gas/Oil,Khawr al-Amaya Oil Terminal,The Khawr al-Amaya oil terminal in the Persian Gulf,95,Iraq,1,Business,1,Gas/Oil,Al-Basra Oil Terminal,The al-Basra oil terminal in the Persian Gulf,95,Iraq,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Three boats exploded in a coordinated suicide attack.,3,3,,4,0,0,1,3,Minor (likely < $1 million),,At least three boats were destroyed in the attack.,0,,,,,,,,,,,,,,,,"The incident resembled the October 12, 2000 attack on the USS Cole off Yemen, in which an explosives-laden boat rammed the destroyer, killing 17 American sailors.","Bassem Mroue, ""Two U.S. Service Members Killed When Boats Explode Near Iraqi Oil Facilities,” Associated Press, April 24, 2004.","""Web site links al-Zarqawi to Iraq oil attacks,"" CNN, April 26, 2004.",,CETIS,0,0,0,0,,4/24/04,4/24/04,4/24/04,1209
2.00405E+11,2004,5,6,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.295631,44.400214,1,0,,"05/06/2004: A suicide car bomb attack in Baghdad, Iraq, killed five Iraqi civilians and one US soldier, and injured 25 others. The explosion took place at the July 14th Bridge, which is intended for use only by Coalition Provisional Authority (CPA) personnel. Tawhid and Jihad claimed responsibility.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,4,Military,36,Military Checkpoint,Multi-National Force – Iraq (MNF-I),"U.S. Military checkpoint leading into the Green Zone in Baghdad, Iraq",999,Multinational,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,"Indiscriminate Iraqi civilians near the U.S. Military checkpoint leading into the Green Zone in Baghdad, Iraq",95,Iraq,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,0,,,1,0,1,10,Unknown,,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,The suicide bomber was driving a white and orange taxi for the attack.,7,1,1,25,3,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Mike Williams, “Suicide Bomber Strikes Baghdad,” Cox News Service, May 6, 2004.","“Five Die in Baghdad Suicide Blast,” Calgary Herald, May 6, 2004.","“US Names New Governor in Najaf; Bombings Kill Nine in Baghdad,” AFP, May 6, 2004.",CETIS,0,1,1,1,,5/6/04,5/6/04,5/6/04,1221
2.00405E+11,2004,4,10,,1,5/11/04,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"04/10/2004: Nick Berg, an American civilian was taken hostage on or around April 9, 2004. He was found beheaded in Baghdad, Iraq on May 8, 2004. Tawhid and Jihad released a video of the group beheading Berg on May 11, 2004.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilians,"Nicholas Berg, an American businessman, in Baghdad, Iraq",217,United States,,,,,,,,,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,0,,,5,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,A knife was used in this incident.,1,1,0,0,0,0,0,,,,,1,1,1,,28,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,"The beheading of Nick Berg was filmed and posted on an al-Qaida-linked Web site, bearing the title: ""Abu Musab al-Zarqawi shown slaughtering an American."" In the video, a group of masked men, claiming to be angered by coalition abuses of Iraqi prisoners, grabbed Berg, pushed him to the floor, cut his head off, then held the head up for the camera.","Robert H. Reid, “Web Site Video Shows American Civilian Beheaded in Iraq by Men Angered by Prisoner Abuses,” AP, May 12, 2004.","Michael McDonough, “Beheading Dominates Media Worldwide,” AP, May 12, 2004.","Niles Lathem, “U.S. Hostage Screams in Horror as he is Beheaded,” The New York Post, May 12, 2004.",CETIS,0,1,1,1,,4/10/04,4/10/04,4/10/04,1195
