,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
4069,28925,200507250002,2005,7,25,,0,,4,Afghanistan,6,South Asia,Paktika,Mullah Masaud,33.001238,68.643557,2.0,0,The attack occurred in the village of Mula Masood Ziarat in southeastern Afghanistan,"07/25/2005: An election worker and his son were shot by suspected Taliban militants in Afghanistan’s Paktika Province, killing the worker and injuring his son. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),19.0,Election-related,Election Workes,"Hamid Mohammad Sarwar, an election worker, and his son were attacked in the Patika province of Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,To disrupt and create instability for upcoming elections in Afghanistan,0.0,,,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The attack was aimed at Hamid Mohammad Sarwar, an election worker in southeast Afghanistan. His son was injured and shot in the leg while attending to his father.",,,,CETIS,0,0,0,0,
4071,28927,200507250004,2005,7,25,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.336728,69.923834,1.0,0,The bombing took place at the residence of Mawlawi Mohammade Daud Waqfi.  The explosives were attached to his front door and detonated as he left his house,"07/25/2005: Islamic cleric Maulawi Mohammad Daud Waqafi was injured in a bomb attack near Khost Province city in Afghanistan. No group claimed responsibility for the attack, but authorities suspected Taliban militants were to blame.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Islamic cleric,"Mawlawi Mohammad Daud Waqfi, an Islamic cleric who had publicly spoken out against the Taliban",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,This attack was designed to send a message to those speaking out against the Taliban; the victim had publicly spoken out against the Taliban and this attack was designed to both silence him and send a message to those who would also speak against the Taliban.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Bomb Blast Wounds Afghan Cleric Who Spoke Out Against Taliban on Radio,” Hong Kong AFP, July 25, 2005.","“Anti-Taliban Religious Scholar Injured in Blast in Southeast Afghanistan,” Peshawar Afghan Islamic Press, July 25, 2005.",,CETIS,0,0,0,0,
4073,28930,200507250007,2005,7,25,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,"The explosion took place in a parking lot near a police station in Kabul, Afghanistan","07/25/2005: Two policemen and one civilian were wounded when a bomb exploded near their post in a neighborhood in Kabul, Afghanistan. The bomb exploded as a U.N. vehicle was passing through the area. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)","Police in Kabul, Afghanistan",A police post where a UN vehicle was located in Kabul,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Three Police Wounded in Afghanistan Bomb Blast,” Hong Kong AFP, July 25, 2005.","“Bomb Injures Three in Kabul; Seven Suspected Taliban Captured in South,” Deutsche Presse-Agentur, July 25, 2005.","“Nine Injured in Afghan Blasts,” Indo-Asian News Service, July 25, 2005.",CETIS,-9,-9,0,-9,
4076,28936,200507260004,2005,7,26,,0,,4,Afghanistan,6,South Asia,Kandahar,Arghistan district,31.46123,66.52239,3.0,0,The attack took place in the Arghasan district of Kandahar (Province); the vehicle carrying the victims came under attack as it was patrolling the district,"07/26/2005: Suspected Taliban militants shot and killed the police chief of the Arghasan district in Kandahar (Province), Afghanistan. The chief’s bodyguard was also killed in the attack, and another policeman was injured. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,"Police forces in Kandahar (Province), Afghanistan",The Arghasan district police chief in Kandahar (Province),4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The weapon used in the assault was described as a RPG7 Rocket.,3.0,0.0,1.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghan (District) Police Chief Killed in Attack,” Beijing Xinhua, July 26, 2005.","“Afghan Police Chief, Bodyguard Killed in Southern Afghanistan,” Deutsche Presse-Agentur, July 26, 2005.",,CETIS,0,0,0,0,
4077,28937,200507260005,2005,7,26,,0,,4,Afghanistan,6,South Asia,Paktika,Sharan,33.177132,68.781077,1.0,1,"The explosion took place between the Wazikhwa (District) of the Paktika province and Sharana City, the province's capital",07/26/2005: An Afghan parliamentary candidate was killed when a remote-controlled bomb exploded near his vehicle in Afghanistan's Paktika Province. The candidate’s mother and three children riding in the car were also wounded by the blast. No one claimed responsibility for the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Parliamentary candidate in upcoming elections in Afghanistan,"Dr. Ezatullah, a candidate in upcoming elections in Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,8.0,Personal claim,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,". Ilyas Wahdat and Saeed Zabuli, “Parliamentary Candidate Killed in Paktika,” Pajhwok Afghan News, July 26, 2005.",,,CETIS,0,0,0,0,
4091,28978,200507300009,2005,7,30,,0,,4,Afghanistan,6,South Asia,Uruzgan,Charchino district,32.999183,65.509828,3.0,0,The attack took place on a road in the Charchino district.,"07/30/2005: Abdul Jabar Khan, the chief of Uruzgan’s Charchino district in Afghanistan, was killed by a remote-controlled roadside mine.  Two Afghan soldiers were also killed in the attack carried out by the Taliban.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Charchino district chief,Abdul Jabar Khan,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghan Roadside Bomb Hurts 2 U.S. Troops,” Associated Press Online, July 30, 2005.",,,CETIS,0,0,0,0,
4092,28980,200507310002,2005,7,31,,0,,4,Afghanistan,6,South Asia,Helmand,Anar Shela,31.363647,63.958611,4.0,1,The attack took place in the Anar Shela area of the Sangin district of the Helmand province in Afghanistan,"07/31/2005: An attack by suspected Taliban forces on a foreign vehicle injured three people in Afghanistan’s Helmand Province, but reports did not indicate that the Taliban made a claim of responsibility.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Afghan Police,Afghan police officers,4.0,Afghanistan,14.0,Private Citizens & Property,,,Foreign transport,A foreign transport service,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Three Wounded in Taliban Attack in Helmand Province,” Peshawar Afghan Islamic Press, July 31, 2005.",,,CETIS,0,0,0,0,
4102,29003,200508020013,2005,8,2,,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.583056,64.369167,1.0,0,,"08/02/2005: Four perpetrators suspected of being insurgents sympathetic to the Taliban, shot and killed Qayyum Khan, a Joint Electoral Management Body worker, as he was going home from his office in Lashkar Gah, Afghanistan. The perpetrators were arrested while attempting to flee the scene of the crime. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),19.0,Election-related,Afghanistan Joint Electoral Management Body (JEMB),"Qayyum Khan, a JEMB worker in Lashkar Gah",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,4.0,4.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Election Worker Shot Dead in Helmand Province,” Pajhwok Afghan News, August 3, 2005.","“Insurgents kill eight Afghan soldiers, police in attack on checkpoint,” Agence France Presse, August 3, 2005.",,CETIS,0,0,0,0,
4104,29007,200508020017,2005,8,2,,0,,4,Afghanistan,6,South Asia,Ghazni,Unknown,33.498228999999995,67.76159799999999,4.0,0,,08/02/2005: Taliban members beheaded three civilians in Afghanistan’s Ghazni Province whom the group suspected were spying on behalf of coalition forces. A Taliban spokesman claimed responsibility for the murders.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilan(s),Three Afghan civilians in Ghazni Province,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,The Taliban believed that the victims had conducted espionage on behalf of the United States and coalition forces in Afghanistan,0.0,,,,0.0,1.0,8.0,Personal claim,,,,,,,-9.0,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,"The three victims were beheaded, but reports did not indicate what type of weapon was used in the attack.",3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Terrorism digest,” The Seattle Times, August 3, 2005.","“Talibans behead ‘spies’,” The Toronto Sun, August 3, 2005.",,CETIS,0,0,0,0,
4107,29017,200508040001,2005,8,4,,0,,4,Afghanistan,6,South Asia,Zabul,Daychopan district,32.630883000000004,66.767491,3.0,0,,"08/04/2005: Four Taliban members shot and killed Daichupan (District) intelligence Chief, Gholam Rasul, in Afghanistan’s Zabol Province. Latifollah Hakimi, a Taliban spokesman, claimed responsibility for the attack, saying armed activists of the movement had shot the intelligence officer. Local authorities arrested three men whom they suspected had been involved with the assassination.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),20.0,Intelligence,Afghan Intelligence,"Daichupan (District) intelligence Chief, Gholam Rasul",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,4.0,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Four men attached the victim with guns while riding on two motorcycles.,1.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,The Taliban claimed to have also killed Gholam Rasul's bodyguard.,"“Afghanistan: Upsurge in Violence Poses Security Problem Prior to Elections,” FBIS, August 5, 2005.","“(District) Intelligence Chief Shot Dead in Southern Province of Zabol,” Pajhwok Afghan News, August 4, 2005.","“Afghan intelligence official shot dead by Taliban rebels,” Agence France Presse, August 4, 2005.",CETIS,0,0,0,0,
4108,29018,200508040002,2005,8,4,,0,,4,Afghanistan,6,South Asia,Helmand,Marja,31.517962,64.11378,3.0,0,,"08/04/2005: Two Taliban members shot an Ulema Council Chief, Mawlawi Zarif, in Afghanistan’s Helmand Province. Abdul Latif Hakimi, a Taliban spokesman, claimed the attack on behalf of the Taliban and said it was carried out because Zarif was a government-backed figure.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Marja (District) Ulema Council,Marja (District) Ulema Council Chief Mawlawi Zarif,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Abdul Latif Hakimi claimed the attack on behalf of the Taliban insurgents and said it was carried out because Zarif was a government-backed figure.,0.0,,,2.0,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Upsurge in Violence Poses Security Problem Prior to Elections,” FBIS, August 5, 2005.","“Ulema Council Chief Wounded in Attack in Southern (District),” Kabul Pajhwok Afghan News, August 4, 2005.","“Afghan Religious Leader Wounded in Attack by Taliban Rebels,” Agence France Presse, August 4, 2005.",CETIS,0,0,0,0,
4116,29036,200508060003,2005,8,6,,0,,4,Afghanistan,6,South Asia,Khost,Salerno,33.363333000000004,69.956389,1.0,0,,"08/06/2005: US military forces thwarted a suicide bombing at a US base in Salerno (District), Afghanistan. The perpetrator attempted to detonate a grenade after pretending to be in need of medical attention. The perpetrator was apprehended following the incident. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,0,1,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),Base,422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,1.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,The perpetrator was carrying two anti-personnel mines and one grenade.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Suspected Taliban killed, suicide bomber detained in Afghanistan,” Deutsche Presse-Agentur, August 7, 2005.","“US Forces Foil Suicide Attack on Base Near Pakistan Border,” Kabul Tolu Television, August 8, 2005.",,CETIS,-9,-9,1,1,
4119,29041,200508060008,2005,8,6,,0,,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,36.7,67.116667,1.0,0,,"08/06/2005: Afghan Parliamentary candidate, Omer Safi, was attacked in Mazar-i-Sharif, Afghanistan but escaped unharmed. Police later apprehended the perpetrator, Reza Ali. No group claimed responsibility for the attempted assassination.",1,1,1,1,2.0,Other Crime Type,0,0,0,1,Assassination,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Afghan Parliamentary Candidate,Afghan Parliamentary candidate Omer Safi,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,1.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The target has hinted at the possibility that the attack had been organized by a political opponents with ties to Afghan warlords. However, the assassination attempt came in parallel with other attacks on candidates by Taliban militants.","“Supporter killed, election candidate escapes bid on life in Afghanistan,” Agence France Presse, August 7, 2005.","“US and Afghan Troops kill eight,” The Independent, August 8, 2005.",,CETIS,-9,-9,0,-9,
4120,29042,200508060009,2005,8,6,,0,,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,36.7,67.116667,1.0,1,The attack took place four kilometers south of Mazar-i-Sharif,"08/06/2005: Suspected militants launched two rockets at the National Police Academy in Mazar-e-Sharif, Afghanistan. The rockets did not result in any casualties or significant damage to the facility. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan National Police,The Afghan National Police Academy,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two rockets were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,The boundary wall of the facility was hit causing minor damage.,0.0,,,,,,,,,,,,,,,,,"“Rockets fired at police academy in northern Afghan city,” Pajhwok Afghan News, August 7, 2005.","“Militants fire rockets at Afghan police center, but cause no casualties or damage,” The Associated Press, August 8, 2005.","“Supporter killed, election candidate escapes bid on life in Afghanistan,” Agence France Presse, August 7, 2005.",CETIS,-9,-9,0,-9,
4121,29043,200508070001,2005,8,7,,0,,4,Afghanistan,6,South Asia,Khost,Sabari district,33.566561,69.878354,3.0,0,,"08/07/2005: An Afghan Parliamentary candidate was attacked in Sabarayo (District), Afghanistan by a unknown attackers who fired light weapons and rockets at his premises.",1,1,1,1,2.0,Other Crime Type,0,1,0,3,Bombing/Explosion,7.0,Facility/Infrastructure Attack,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Afghan Parliamentary election,Afghan Parliamentary election candidate Ghazi Nawaz Tanay,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,The type of rockets used in the attack was not specified.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"The walls, windows and doors of the house were damaged.",0.0,,,,,,,,,,,,,,,,"The target has hinted at the possibility that the attack had been organized by a political opponent. However, the assassination attempt came in parallel with other attacks on candidates by Taliban militants.","“Afghan Parliamentary Candidate Blames Rivals For Assassination Attempt,” Afghan Islamic Press, August 7, 2005.","“US and Afghan Troops kill eight,” The Independent, August 8, 2005.",,CETIS,-9,-9,0,-9,
4126,29063,200508080002,2005,8,8,,0,,4,Afghanistan,6,South Asia,Ghazni,Mazu,33.29277800000001,68.286389,1.0,0,,"08/08/2005: Six Taliban gunmen killed Mohammed Hashim, an Afghan doctor, on charges of spying for US forces in Ghazni province, Afghanistan. Taliban spokesman Abdul Latif Hakimi claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilan(s),Doctor Mohammed Hashim,4.0,Afghanistan,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Healthcare Professional,Doctor Mohammed Hashim,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,The victim was killed for having been a former communist and for being suspected of having been a US spy.,0.0,,,6.0,1.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0,,,,,0.0,,,,,,,,,,,,,,,,The number of Taliban gunmen varied from four to six in reports on the incident.,"“Afghan doctor gunned down by suspected Taliban rebels,” Agence France Presse, August 9, 2005.","“Doctor gunned down in Ghazni,” Pajhwok Afghan News, August 8, 2005.","Daniel Lovering, ”Four suspected Taliban rebels attack clinic, kill doctor in Afghanistan,” The Associated Press, August 9, 2005.",CETIS,0,0,0,0,
4130,29074,200508100001,2005,8,10,,1,2005-08-10,4,Afghanistan,6,South Asia,Zabul,Bakurzay,32.138161,66.64147,1.0,0,,"08/10/2005: Members of the Taliban abducted then shot and killed an Afghan woman after they accused her of spying for US forces in Bakurzai, Afghanistan.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilan(s),A woman in Bakurzai,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,A Taliban spokesperson claimed that the woman had been spying for US forces in the region.,1.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,-99.0,,Unknown,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,"The Taliban claimed, also, to have abducted two of the victim's relatives.","“Afghan Officials Say Taliban Beheads 4 Alleged Spies,” Agence France Presse, August 12, 2005.","“Selection List: Afghan Press,” FBIS Report, August 11, 2005.","Carlotta Gall, Armed Men Kill Afghan Woman, Calling Her a U.S. Spy,” The New York Times, August 11, 2005.",CETIS,0,0,0,0,
4140,29100,200508120001,2005,8,12,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"08/12/2005: Suspected Taliban members bombed a market in Kandahar (Province), Afghanistan, injuring four people. Taliban spokesman, Mofti Latifollah Hakimi, denied that group's involvement in the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilan(s),Civilians in Charsu market,4.0,Afghanistan,1.0,Business,7.0,Retail/Grocery/Bakery,Charsu Market,Businesses in Charsu Market,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,The bomb was concealed inside a pressure cooker oven in the market.,0.0,0.0,0.0,4.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Taliban Claim To Kill 16 Afghan, Two US Soldiers in Zabol Province,” Afghan Islamic Press, August 12, 2005.","“U.S. soldier killed in Afghanistan; market bombing hurts four,” Deutsche Presse-Agentur, August 12, 2005.","""Four wounded in southern Afghan blast,” Agence France Presse, August 12, 2005.",CETIS,0,0,0,0,
4147,29123,200508150001,2005,8,15,,1,2005-08-18,4,Afghanistan,6,South Asia,Zabul,Qalat,32.106111,66.906944,1.0,0,,"08/15/2005: Taliban members abducted a Lebanese engineer, Ahmad Reza, along with four of his Afghan colleagues in Qalat, Afghanistan. Reza was an employee of a Turkish road building company. Abdul Latif Hakimi, Taliban spokesman, stated that Reza's company needed to leave the country within a day to save his life. The Afghan prisoners were released after less than a day of captivity, but Reza was not set free until August 18, 2005.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,12.0,Construction,Turkish Road Construction Company employee,Lebanese engineer Ahmad Reza,209.0,Turkey,1.0,Business,12.0,Construction,Turkish Road Construction Company employee,Four Afghan employees,4.0,Afghanistan,1.0,Business,12.0,Construction,Turkish Road Construction Company,Five employees of a Turkish construction firm in Afghanistan,209.0,Turkey,Taliban,,,,,,A Taliban spokesman claimed that the target was kidnapped to force his company out of Afghanistan.,0.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,5.0,0.0,,4.0,,Afghanistan,0.0,,,,,,2.0,Hostage(s) released by perpetrators,5.0,The Afghan captives were released before the Lebanese prisoner.,"“Afghanistan's Taliban threatens to kill kidnapped Lebanese,” Agence France Presse, August 16, 2005.","“Afghan Official, Taliban Spokesman Say Taliban Kidnap Lebanese Engineer,” Agence France Presse, August 15, 2005.","“Taliban kidnaps Lebanese engineer in southern Afghanistan,” Xinhua News Agency, August 15, 2005.",CETIS,0,1,1,1,
4153,29136,200508170001,2005,8,17,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,4.0,0,,"08/17/2005: A roadside bomb exploded near a bus transporting policemen from a training facility to Kandahar (Province), Afghanistan. Hidden in a vegetable cart, the bomb killed one police officer and wounded 13 others. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Afghan Police Forces,Policemen en route to Kandahar (Province),4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,The bomb was detonated via remote trigger and was concealed in a vegetable cart.,1.0,0.0,0.0,13.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,One police transport vehicle was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"Carlotta Gall,“Fatal Bombing Mars Start of Afghan Parliamentary Race,” The New York Times, August 18, 2005.","“Roadside bombings kill one Afghan policeman, wound 21,” Agence France Presse, August 17, 2005.","Daniel Cooney, “Fear Keeps Afghan Candidates Off Streets,” The Associated Press, August 17, 2005.",CETIS,-9,-9,0,-9,
4158,29143,200508180002,2005,8,18,,0,,4,Afghanistan,6,South Asia,Ghazni,Nazar Kheil,32.801389,67.74638900000001,1.0,0,,"08/18/2005: Taliban members shot and killed two people, including a local police employee, in Nazar Khan, Afghanistan. The victims were killed after the Taliban accused them of spying on behalf of the US. A local Taliban commander claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Ghazni Provincial Police,Police Staffer Dil Agha,4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilian,"A relative of police staff member, Dil Agha",4.0,Afghanistan,,,,,,,,,Taliban,,,,,,The victims were accused of spying on behalf of the US.,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Taleban kill two in southeastern Afghan province for spying for US,” BBC Monitoring, August 19, 2005.","Borhan Younus, “Taliban kill two people in Ghazni,” Pajhwok Afghan News, August 19, 2005.",,CETIS,0,0,0,0,
