eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
200204130003,2002,4,13,,0,,4,Afghanistan,6,South Asia,Unknown,Unknown,,,5.0,0,,"04/13/2002: United States and Afghan coalition forces were attacked by approximately 20 militants. No Coalition forces were killed. Air support was called in, and 5 militants were killed.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,4,Military,37.0,NATO,US-led Coalition Forces,Coalition forces in Afghanistan,217.0,United States,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",US-led Coalition forces,Afghan troops,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,20.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,5.0,0.0,5.0,,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,,"Alexandre Peyrille, ""US troops attacked in Afghanistan, expect more clashes,"" Agence France Press, 04/15/2002.","Michelle Boorstein, ""US-led forces kill 'terrorists' as new battles erupt in Afghanistan,"" The Scotsman, 04/15/2002.","Michelle Boorstein, ""US troops shot at,"" The Gazette, 04/15/2002.",CETIS,0,1,1,1,,4-13-2002,2002-04-13,2002-04-13,467
200205020001,2002,5,2,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.331806,69.951693,1.0,0,Khost airport and the two villages of Nurzai and Warza.,"05/02/2002: Four rockets were fired at the US and British controlled air force base in Khost, Afghanistan. Two of the rockets landed on the perimeter of the base causing no fatalities or injuries, but the other two rockets each hit a near by village. One person was injured in Nurzai village and three were injured at Warza village. The perpetrators have remained unidentified, but Taliban and Al-Qa`ida forces were suspected of being behind the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,US Military/Police,Khost Air Force Base,217.0,United States,14.0,Private Citizens & Property,75.0,Village/City/Town/Suburb,Civilians,Civilians in the villages of Nurzai and Warza,4.0,Afghanistan,,,,,,,,,Taliban,,Al-Qa`ida,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Four rockets were launched from the south in the direction of the Khost air force base.,0.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Two of the rockets landed on the perimeter of the base, but no damage was reported. The two rockets that landed in the two villages caused some property damage.",0.0,,,,,,,,,,,,,,,,US forces responded to the rockets by bombing the southern area in which Al-Qa`ida and Taliban forces were present and were thought to have launched the missiles.,"""Afghanistan: Four Civilians Injured in Missile Attack on Khost Airport,” Peshawar Afghan Islamic Press in Pashto, May 2, 2002.","Sergei Artemiev, “US troops in Afghanistan Brought Under Missile Fire,” ITAR-TASS News Agency, May 3, 2002.","Alex Spillius, “Bin Laden's Men Fire Two Rockets at British Base,” The Daily Telegraph, May 3, 2002",CETIS,0,1,1,1,,5-2-2002,2002-05-02,2002-05-02,486
200206270006,2002,6,27,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.008056,66.39805600000001,1.0,0,,06/27/2002: A rocket launched into an Afghani munitions dump set off explosions that killed 19 people in the border town of Spinboldak. Blasts continued throughout the night and into the next day. Border Security indicated Al-Qai`da operatives were responsible for the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Munitions Compound,4.0,Afghanistan,,,,,,,,,,,,,,,,,Al-Qa`ida,,,,,,Unknown,0.0,,,,0.0,-9.0,,,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,19.0,0.0,0.0,24.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“At least 19 killed in explosions at Afghan munitions compound,” Miami Herald, June 29, 2002.","“20 Killed in Ammunitions Depot Explosion in Southern Afghan Town,” Xinhua, June 28, 2002.","“Troops die in Afghan blast,” The Sunday Times, June 30, 2002.",CETIS,0,1,0,1,,6-27-2002,2002-06-27,2002-06-27,542
200208000001,2002,8,0,08/17/2002,0,,4,Afghanistan,6,South Asia,Ghazni,Ghazni,33.55,68.416667,1.0,0,"The Jaan Maliks school, a girls school in Ghazni, 120 km west of Kabul","8/17/2002: The Jaan Maliks school, a girls school, was bombed in Ghazni, Ghazni province, Afghanistan.  No one was injured in the explosion, but several of the classrooms were damaged.  In the hours following the explosion, leaflets appeared around the town stating that the Taliban was not gone and women would be killed if they returned to school.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,A girls school,"Jaan Maliks school, a girls school in Ghazni",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Leaflets appeared following the explosion stating that women would be killed if they returned to school.,0.0,,,-99.0,0.0,1.0,9.0,Other,,,,,,,0.0,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,Several classrooms were damaged,0.0,,,,,,,,,,,,,,,,"A week following the explosion, the school was still shut, as instructors and students were too afraid to return","""Blast closes only girls' school in Afghan town,"" Reuters News, August 24, 2002.",,,UMD Schmid 2012,0,0,0,0,,8-0-2002,2002-08-01,2002-08-01,577
200209050001,2002,9,5,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"09/05/2002: An assassination attempt was made on President Hamid Karzai, when a man wearing an Afghan security uniform stepped out of a crowd and opened fire on his motorcade during a trip to Kandahar, Afghanistan. Mr. Karzai escaped unharmed and the assailant, Abdul Rahman, was immediately killed by the President's American bodyguards. Two other Afghans were killed also in the incident and Governor Gul Agha Sherzai, who was travelling with Karzai, was wounded in the attack. Afghan officials suspected Al Qa`ida in this attack, although no claim of responsibility was made.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),17.0,Head of State,President of Afghanistan,Hamid Karzai,4.0,Afghanistan,,,,,,,,,,,,,,,,,Al-Qa`ida,,,,,,Unknown,1.0,,,1.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,1.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Farhan Bokharki, Charles Clover, and Richard Wolffe, “Gunman tries to kill the Afghan President Hamid Karzai,” The Financial Times Limited, September 5, 2002.","Margaret Coker and George Edmonson, ""Terror Jolts Afghanistan; President Escapes Assassination,"" The Atlanta Journal-Constitution, September 6, 2002.","“Pakistan-Afghanistan: Extremist Group Regrets Karzai Escaped Assassination,” Lahore Al-Muhajiroun Pakistan, September 6, 2002.",CETIS,0,1,0,1,,9-5-2002,2002-09-05,2002-09-05,612
200209050005,2002,9,5,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,A busy market near the Ministry of Information in Kabul,"9/5/2002: A busy market was bombed in Kabul, Kabul Province, Afghanistan.  A smaller explosion drew curious crowds to the area; the smaller blast was followed by a powerful explosion from a device hidden inside of a taxi.  At least ten people were killed and at least another 65 were wounded.  Vehicles were destroyed and stores were damaged.  The taxi was parked outside of a store selling televisions, a forbidden item under Taliban rule.  Authorities believe that Al-Qa`ida is responsible for the explosion.  Former Prime Minister Hekmatyar had just called for jihad that week.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,Afghan businesses,Stores in a busy marketplace in Kabul,4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of a marketplace in Kabul,4.0,Afghanistan,,,,,,,,,Al-Qa`ida,,,,,,"Specific motive is unknown; however, authorities suspect that the attack was in response to the recent call for jihad from former Prime Minister Hekmatyar",1.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,A smaller explosion that drew crowds followed by a very powerful blast from a device hidden in a taxi,10.0,0.0,0.0,65.0,0.0,0.0,1,4.0,Unknown,,Stores and vehicles were damaged,0.0,,,,,,,,,,,,,,,,"Fatality counts vary, depending on the source.  Fatality counts are as low as 10 and as high as 26.","Todd Pitman, ""Large explosion rocks busy market area of Afghan capital; police say 10 killed,"" Associated Press Newswires, September 5, 2002.",,,UMD Schmid 2012,0,1,0,1,,9-5-2002,2002-09-05,2002-09-05,612
200211140003,2002,11,14,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"11/14/2002: Two rockets landed near Jalalabad airport and two rockets hit a high school in Jalalabad, Nangarhar Province, Afghanistan. The buildings and facilities were damaged, but the incident caused no casualties. Authorities suspected Al-Qa`ida or Taliban was responsible for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44.0,Airport,Afghan Airport,Jalalabad airport,4.0,Afghanistan,8.0,Educational Institution,49.0,School/University/Educational Building,Afghan Educational Institution,High school,4.0,Afghanistan,,,,,,,,,Al-Qa`ida,,Taliban,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rockets were used in the incident.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Window panes of nearby buildings were damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""Eastern Afghan Airport Attacked - Iranian Radio,” BBC Monitoring International Reports, November 17, 2002.","""Rockets Hit School, Airport In Jalalabad, Damaging Buildings But Causing No Injuries,” Associated Press Worldstream, November 15, 2002.","""Afghanistan: AIP reports missiles fired at Jalalabad airport 14 Nov,” Peshawar Afghan Islamic Press in Pashto, November 15, 2002.",CETIS,0,1,0,1,,11-14-2002,2002-11-14,2002-11-14,682
200211210006,2002,11,21,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"11/21/2002: An explosive device was exploded at Charsoo Bazaar, the money exchange center of Kandahar Province, Afghanistan. Eight were injured from the incident. The device was believed to be a grenade hidden under a table. Authorities suspected Al-Qa`ida or the Taliban was responsible for the incident, yet no group claimed responsibility for the blast.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,Indiscriminate Afghan civilians shoppers at Charsoo Bazaar,4.0,Afghanistan,,,,,,,,,,,,,,,,,Al-Qa`ida,,Taliban,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,A grenade was believed to be hidden under a table.,0.0,0.0,0.0,8.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""Bomb Explodes at Afghan Kandahar Market, Injuring Eight,” BBC Monitoring South Asia – Political, November 21, 2002.","""Afghan City Bomb Blast Wounds 11,” Morning Star, November 22, 2002.","Patrick Quinn, ""Kandahar Seeks To Restore Shrine,” Associated Press Online, November 25, 2002.",CETIS,0,1,0,1,200211210007,11-21-2002,2002-11-21,2002-11-21,689
200211210007,2002,11,21,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"11/21/2002: A rocket exploded in the centre of a residential area of Kabul, Afghanistan. The rocket damaged a bus shelter roof. There were no casualties as a result of the incident, suspected to have been carried out by the Taliban.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Indiscriminate civilians in Kabul,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A rocket was used in the incident.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The roof of a bus shelter was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"Barry Neild, ""Rocket Hits Residential Area of Kabul, No Injuries,” Agence France Presse, November 21, 2002.",,,CETIS,0,0,0,0,200211210006,11-21-2002,2002-11-21,2002-11-21,689
200211260002,2002,11,26,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"11/26/2002: A rocket hit a building opposite the Afghan finance ministry in Kabul, Afghanistan, but no casualties were reported. The rocket exploded within half a mile of the ministries of justice and defense and the presidential palace. It was fired hours after a visit by German Foreign Minister Joschka Fischer. Government officials suspected remnants of the Taliban or loyalists of renegade commander Gulbuddin Hekmatyar were responsible for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8.0,Hotel/Resort,Private Property,A hotel in Kabul,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,Al-Qa`ida,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A BM-10 rocket was used in the incident.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A building was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""Rocket Hits Kabul City Centre,” Agence France Presse, November 26, 2002.","Todd Pitman, ""Rocket Attack Echoes through Kabul: Explosion Is The Latest of Several Blamed on The Taliban Remnants Or A Renegade Warlord,” The Gazette (Montreal, Quebec), November 27, 2002.","Todd Pitman, ""New Rocket Attack in Kabul, Peacekeepers Investigating,” Associated Press Worldstream, November 26, 2002.",CETIS,0,1,0,1,,11-26-2002,2002-11-26,2002-11-26,694
200211270002,2002,11,27,,0,,4,Afghanistan,6,South Asia,Takhar,Taloqan,36.734277,69.53533900000001,1.0,0,,"11/27/2002: An explosion took place at a mosque in Taloqan, the capital of Takhar province, Afghanistan. Five people were injured from the incident. The victims were praying at the end of the day's fasting for the Muslim Ramadan. Security officials believed the attack was the work of al-Qa`ida and Taliban extremists or anti-government supporters of former prime minister Gulbuddin Hekmatyar.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Mosque,A Mosque in Taloqan,4.0,Afghanistan,14.0,Private Citizens & Property,69.0,Religion Identified,Civilians,Indiscriminate civilians at a mosque in Taloqan,4.0,Afghanistan,,,,,,,,,Hizb-I-Islami,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,Unspecified bombs were used in the incident.,0.0,0.0,0.0,5.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""Five Injured in Explosion at Mosque in Northern Afghanistan,” Agence France Presse, November 29, 2002.",,,CETIS,0,0,0,0,,11-27-2002,2002-11-27,2002-11-27,695
200211280006,2002,11,28,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"11/28/2002: A bomb was exploded at the Dand Bazaar in Jalalabad, Afghanistan, causing no casualties. The explosives were placed in a coach. The Taliban was suspected responsible for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Indiscriminate civilians shopping at the Dand Bazaar in Jalalabad,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,Unspecified bombs were used in the incident.,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""AFP: Jalalabad Security Chief Comments on Cause of 2 Explosions,” World News Connection, November 28, 2002.","""No Casualties in Eastern Afghan City Bazaar Blasts, Pakistan-Based Agency,” BBC Monitoring Central Asia Unit, November 28, 2002.","""Afghan Eastern Governor Blames Taliban, Al-Qa'ida for Explosions,” BBC Monitoring International Reports, November 28, 2002.",CETIS,0,0,0,0,,11-28-2002,2002-11-28,2002-11-28,696
200211280007,2002,11,28,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"11/28/2002: A bomb was exploded at a public telephone call office in Jalalabad, Afghanistan, causing no casualties. The Taliban was suspected responsible for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Afghan Public Telecommunication System,A public telephone call office in Jalalabad,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,An unspecified bomb was used in the incident.,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""AFP: Jalalabad Security Chief Comments on Cause of 2 Explosions,” World News Connection, November 28, 2002.","""No Casualties in Eastern Afghan City Bazaar Blasts, Pakistan-Based Agency,” BBC Monitoring Central Asia Unit, November 28, 2002.","""Afghan Eastern Governor Blames Taliban, Al-Qa'ida for Explosions,” BBC Monitoring International Reports, November 28, 2002.",CETIS,0,0,0,0,,11-28-2002,2002-11-28,2002-11-28,696
200212170002,2002,12,17,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"12/17/2002: Two American soldiers and their translator were injured when two attackers hurled a hand grenade at their Jeep in Kabul, Afghanistan. The main suspect, Amir Jon, was arrested at the scene. While a number of other persons were held for questioning, it was determined that the attack was carried out by two Pakistanis trained by the al-Qa`ida network to carry out the anti-American operation.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States soldiers,422.0,International,,,,,,,,,,,,,,,,,Al-Qa`ida,,,,,,Unknown,1.0,,,2.0,2.0,1.0,8.0,Personal claim,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,2.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Five Held Over Attack on US Troops In Kabul,” AFP, December 18, 2002.","“Two US Troops, Translator Wounded in Afghan Grenade Attack in Kabul,” AFP, December 17, 2002.","""Afghanistan blames al-Qa'ida for attack on US troops in Kabul,"" Voice of the Islamic Republic of Iran, December 19, 2002.",CETIS,0,1,1,1,,12-17-2002,2002-12-17,2002-12-17,715
200301060005,2003,1,6,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"01/06/2003: Kandahar, Afghanistan was the location of a brutal double bombing that left thirteen dead and up to fifty injured, most of which were children. An initial bomb detonated causing nearby children to gather at the source of the explosion in time for a second bomb to cause the deaths. The explosions, blamed on Taliban militants, originated from bicycles. Two suspects were arrested as they fled the scene; Abdullah and Mullah Malik. The target of the bombing is believed to either be U.S. troops on patrol or Kandahar Gov. Yusuf Pashtun, whose motorcade was expected to pass that way.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,Afghan Civilians,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,2.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,13.0,0.0,0.0,50.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Bike bombs kill children,” Associated Press, January 7, 2003.",,,CETIS,0,0,0,0,,1-6-2003,2003-01-06,2003-01-06,735
200302090002,2003,2,9,,0,,4,Afghanistan,6,South Asia,Kandahar,Panjwai district,31.547762,65.454082,3.0,0,,"02/09/2003: During the morning local time, a vehicle carrying four men was bombed by a remote-controlled device planted on a road at Yakh Cha village, in the Punjwai area of Ghorak District, Kandahar Province, Afghanistan.  Three were severely injured, including the brother of Ghorak Governor Agha Lali.  Lali believed he was the target, as he had arranged to travel on the truck that was attack, but in the end did not travel.  The truck was destroyed.  The Deputy Governor of Kandahar Province, Khan Mohammed, blamed the attack on militants linked to the Taliban, but other sources in Kandahar hinted that the incident may be an outcome of political infighting in the area.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Ghorak District Government,"Ghorak District Governor, Agha Lali",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,A remotely-controlled device was used to destroy the truck.,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The truck in which the four men were traveling was destroyed, as was likely part of the road.",0.0,,,,,,,,,,,,,,,,The blast occurred 25 km northwest of Kandahar.,"""Three injured in latest bomb attack in southern Afghanistan,"" AFP, February 10, 2003.","Dr. Sarah Meyers, ""Government Official Targeted in Southern Afghanistan Bomb Attack,"" World Markets Analysis, February 11, 2003.",,CETIS,0,0,0,0,,2-9-2003,2003-02-09,2003-02-09,769
200302120002,2003,2,12,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.008056,66.39805600000001,1.0,0,,"02/12/2003: During the night, a missile landed in the main bazaar in the town of Spin Boldak, southern Afghanistan.  The missile destroyed a provisions shop.  A senior Afghan security official stated that a second rocket exploded in a street.  There was no information on casualties or injuries, and that the Taliban may have been responsible.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Afghan citizens,Afghan citizens in Spin Boldak,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),,"A provisions store was destroyed, and part of a street was damaged.",0.0,,,,,,,,,,,,,,,,Another rocket landed 50 yards from the Pakistani border during the same barrage (cf. 200302120003).,"""AFP: Rockets Fired in Afghan Border Town, Anti-Government Forces Suspected,"" AFP, February 14, 2003.","""[no title],"" IRNA, February 14, 2003.","""Program Summary: Tehran Radio News Pashto 1230 GMT 14 Feb,"" Voice of the Islamic Republic of Iran Provincial Network, February 14, 2003.",CETIS,0,0,0,0,200302120003,2-12-2003,2003-02-12,2003-02-12,772
200302120003,2003,2,12,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.008056,66.39805600000001,1.0,0,,"02/12/2003: During the night, a missile landed 50 yards from the Pakistani border post with Spin Boldak, southern Afghanistan.  No damage or injuries were reported. It was not known whether if the Pakistani border post was the intended target, or if the missile had been misfired or flown astray of its intended target.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Town of Spin Boldak,Targets in the Spin Boldak and Pakistani border area,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,One or two rockets landed at the same time in Spin Boldak (cf. 200302120002).,"""AFP: Rockets Fired in Afghan Border Town, Anti-Government Forces Suspected,"" AFP, February 14, 2003.","""[no title],"" IRNA, February 14, 2003.","""Program Summary: Tehran Radio News Pashto 1230 GMT 14 Feb,"" Voice of the Islamic Republic of Iran Provincial Network, February 14, 2003.",CETIS,0,0,0,0,200302120002,2-12-2003,2003-02-12,2003-02-12,772
200302240001,2003,2,24,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"02/24/2003: At around 8:15PM local time, a bomb exploded in front of the residence of Dawood Barak, the Director of Education for Kandahar Province, in Kandahar. There were no casualties, but there were conflicting reports over whether there was property damage. Kandahar's Deputy Governor, Khan Mohammad, stated that the explosion was caused by a landmine or bomb in a ditch in front of the building. He went on to accuse anti-government extremists of perpetrating the incident, in particularly Gulbuddin Hekmatyar's Hezb-i-Islami group, and the Taliban.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Afghanistan,"Dawood Barak, Director of Education, Kandahar Province",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,Hizb-I-Islami,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,There were conflicting reports over whether the explosion tore a large hole in Dawood Barak's residence building.,0.0,,,,,,,,,,,,,,,,,"""AFP: Further on Bomb Blast Hits Southern Afghan Official's House,"" AFP, February 25, 2003.","""Explosion detonated near home of Afghan education official,"" AP, February 25, 2003.",,CETIS,0,0,0,0,,2-24-2003,2003-02-24,2003-02-24,784
