,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2881,25563,200302260004,2003,2,26,,0,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Halabjah,35.183333000000005,45.983333,1.0,0,,"02/26/2003: A suicide bomber detonated himself at a military checkpoint in Halabja, Iraq.  He killed himself, the driver of his car, and two checkpoint guards.  The bomber was traveling in a taxi toward Halabja when he was stopped at the checkpoint.  The guards became suspicious of the bomber, and when asked to step out of the car for inspection, he detonated himself.  The bomb was made of about 10 pounds of explosives stuffed with metal shards.  Local authorities blamed the attack on Ansar-al-Islam, a militant Islamist group.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Iraqi Armed Forces,Kurdish checkpoint at Halabja,95.0,Iraq,,,,,,,,,,,,,,,,,Ansar al-Islam,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,"The bomb weighed 10 pounds, and was packed with explosives and metal shards.",4.0,0.0,1.0,0.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""Turkey's AA Reports 4 Killed in Suicide Bombing by Ansar al-Islam in N Iraq,"" Anatolia, February 26, 2003.","""Kurdish suicide bombing kills 3,"" International Herald Tribune, February 28, 2003.","""Suicide bombing leaves four dead in northern Iraq,"" AP, February 26, 2003.",CETIS,0,0,0,0,
2905,25648,200303130005,2003,3,13,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,This attack occurred in the northern region of Kurdistan.,"03/13/2003: A suspected suicide bomber blew himself up near the home of a prominent Kurdish politician in the northern region of Kurdistan, Iraq. Authorities believe that the bomber was targeting Kosrat Rasool Ali, a top official in the Patriotic Union of Kurdistan. No one else was injured, but the explosion shattered windows of nearby homes.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Patriotic Union of Kurdistan,Kosrat Rasool Ali,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The explosion shattered windows of nearby homes.,0.0,,,,,,,,,,,,,,,,,"“Borzou Daragahi, “Suspected Suicide Bomber Explodes Bomb Near Home of Prominent Politician,” Associated Press, March 13, 2003.",,,CETIS,-9,-9,0,-9,
2916,25698,200303220002,2003,3,22,,0,,95,Iraq,10,Middle East & North Africa,Sulaymaniyah,Khurmal,35.302275,46.035178,1.0,0,,"03/22/2003: A car bomb exploded at the Khormal checkpoint in northern Iraq, killing an Australian journalist and three Kurdish fighters, and injuring nine, including another journalist. It was unclear if the taxi driver who detonated the bomb was killed, making it a suicide attack. Sources speculated that the bombing was in retaliation for a U.S. missile attack on an Ansar al-Islam training camp in the area the previous night.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Journalists,"Journalists in Khormal, Iraq",999.0,Multinational,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,,Kurdish fighters,,,,,,,,,,,Ansar al-Islam,,,,,,Sources speculated that the bombing was in retaliation for the U.S. missile attack on a training camp of Ansar al-Islam in Khormal the night before.,1.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,The bomb detonated in a taxi car that was passing the checkpoint.,4.0,0.0,0.0,9.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Australian Journalist Killed in Kurdistan Car Bomb,” Agence France Presse, March 22, 2003.","“Roundup: Journalist Killed in Car Bomb Attack in Northern Iraq,” Deutsche Press Agentur, March 22, 2003.","“4 Killed, 9 Injured in Suicide Car Bombing in Northern Iraq,” Xinhua News Agency, March 22, 2003.",CETIS,0,1,1,1,
2928,25751,200303290002,2003,3,29,,0,,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.000596,44.330818,1.0,1,This attack occurred at a U.S. highway checkpoint north of Najaf.,"03/29/2003: Five U.S. Marines were killed in a suicide attack at a highway checkpoint north of Najaf, Iraq. Upon reaching the checkpoint, a taxi driver hailed the Marines to the taxi, which exploded after they approached the vehicle. There was no claim of responsibility; it was the first suicide attack on U.S. soldiers since the Iraq War started.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,38.0,Marine,Multi-National Force – Iraq (MNF-I),"U.S. Marines near Najaf, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,6.0,5.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Taxi Suicide Bomber Behind Killing of Five Marines in Najaf,” Cairo MENA, March 29, 2003.","“Pentagon Likens Suicide Attack to Terrorism,” Agence France Presse, March 29, 2003.","Almin Karamehmedovic, “Urgent: Suicide Bomber Kills Five American Troops Near Najaf, U.S. Military Officer Reports,” Associated Press, March 29, 2003.",CETIS,-9,-9,1,1,
2935,25794,200304120002,2003,4,12,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"04/12/2003: Three Malaysian journalists and five Malaysian Medical Relief Society workers were attacked by a group of unknown armed militiamen in Baghdad, Iraq. Datuk Dr. Jemilah Mahmood and colleague Dr. Baba Deni suffered gunshot wounds, and an Iraqi pharmacist and a Syrian driver were killed in the incident. The three Malaysian journalists were also kidnapped in the event. The journalists were released unharmed after being held captive for three hours.",1,1,1,0,,,0,1,0,2,Armed Assault,6.0,Hostage Taking (Kidnapping),,,12,NGO,62.0,International NGO,Malaysian Medical Relief Society,"Malaysian Medical Relief Society workers in Baghdad, Iraq",121.0,Malaysia,10.0,Journalists & Media,,,Journalists,"Malaysian journalists covering work by the Malaysian Medical Relief Society in Baghdad, Iraq.",121.0,Malaysia,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The type of gun used in this incident was not reported.,2.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,There was damage to the vehicles involved in this incident.,1.0,3.0,0.0,3.0,,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,3.0,"The three Malaysian journalists were covering work by the Malaysian Medical Relief Society when the group was attacked. The kidnapped journalists were New Straits Times photographer Anuar Hashim, Radio Televisyen Malaysia camera crew member Omar Salleh and The Sun reporter Terence Fernandez.","“Acting Premier Says Three Malaysian Journalists Kidnapped in Baghdad,” Hong Kong AFP, April 13, 2003.","Shamsul Akmar, “Journalists, Mercy staff, survive militia attack in Baghdad,” New Straits Times (Malaysia), April 14, 2003.","“Three Malaysian journalists kidnapped in Iraq have been released,” Agence France Presse, April 13, 2003.",CETIS,-9,-9,1,1,
2941,25852,200305010004,2003,5,1,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.35004,43.783488,1.0,0,,"05/1/2003: Unidentified perpetrators lobbed two grenades into a U.S. military compound in Fallujah, Iraq, wounding seven American soldiers. The attack was believed to be a response to the killings of 18 Iraqi protesters the previous days.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Multi-National Force – Iraq (MNF-I),"U.S. military compound in Fallujah, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,7.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,The attack occurred early in the morning. It was the last incident before George W. Bush made his speech to announce the end of major combats in Iraq.,"""Grenade attack wounds seven U.S. soldiers in Iraq as Bush readies speech declaring major combat over,"" Associated Press, May 01, 2003.","Charles J. Hanley, ""Grenade attack wounds 7 U.S. soldiers,"" The Standard, May 02, 2003.","Rajiv Chandrasekaran and Scott Wilson, ""Iraqi City simmers with new attack; Grenade wounds 7 soldiers in Fallujah,"" The Washington Post, May 02, 2003.",CETIS,-9,-9,1,1,
2948,25893,200305080002,2003,5,8,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"05/8/2003: A U.S. Army 3rd Infantry Division soldier was killed as a result of sniper fire in Baghdad, Iraq. There were no claim of responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,33.0,Army,Multi-National Force – Iraq (MNF-I),"A U.S. Army 3rd Infantry Division soldier in Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,A sniper rifle was used in this incident.,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""U.S. soldier shot and killed in Baghdad,"" Deutsche Presse-Agentur, May 08, 2003.","Corky Semiaszko, ""2 Gis gunned down in separate attacks,"" Daily News, May 09, 2003.",,CETIS,-9,-9,1,1,
2949,25894,200305080003,2003,5,8,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"05/8/2003: A U.S. soldier was shot while directing traffic on an bridge in Baghdad, Iraq. The soldier from the 2nd Armored Cavalry Regiment was injured, but survived the incident. There were no claim of responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,,,,,4,Military,33.0,Army,Multi-National Force – Iraq (MNF-I),"A U.S. soldier from the 2nd Armored Cavalry Regiment in Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""U.S. soldier shot and killed in Baghdad,"" Deutsche Presse-Agentur, May 08, 2003.","Corky Semiaszko, ""2 Gis gunned down in separate attacks,"" Daily News, May 09, 2003.",,CETIS,-9,-9,1,1,
2961,25983,200305260004,2003,5,26,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"05/26/2003: An unknown attacker threw an explosive device at a U.S. convoy in Baghdad, Iraq. One soldier died and three were injured in the attack. No group claimed responsibility for the incident. The perpetrator was wounded in the incident by U.S. fire, but he escaped.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"A U.S. military convoy traveling in Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,1.0,0.0,4.0,3.0,1.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"Steve Kirby, ""Three US soldiers killed in Iraqi guerrilla attacks,"" Agence France Presse, May 26, 2003.","""Ambushes kill one American and injure four in violent day,"" The Scotsman, May 27, 2003.",,CETIS,-9,-9,1,1,
2962,25984,200305260005,2003,5,26,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Hadithah,34.133066,42.383225,1.0,0,,"05/26/2003: One soldier was killed and another injured when their convoy was ambushed in Hadithah, Iraq. The unknown attackers fired small arms, rocket-propelled grenades, and heavy machine guns at the convoy during the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2.0,Armed Assault,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"A U.S. military convoy traveling in Hadithah, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,6.0,Other Gun Type,,,,,,,,,"Unspecified small arms, rocket-propelled grenades, and heavy machine guns were used in this incident.",1.0,1.0,0.0,1.0,1.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"Steve Kirby, ""Three US soldiers killed in Iraqi guerrilla attacks,"" Agence France Presse, May 26, 2003.","""Ambushes kill one American and injure four in violent day,"" The Scotsman, May 27, 2003.",,CETIS,-9,-9,1,1,
2963,25985,200305260006,2003,5,26,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.75,44.633333,1.0,0,,"05/26/2003: U.S. soldiers shot and killed a woman who tried to approach them carrying two hand grenades in Baqubah, Iraq. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"A U.S. military patrol in Baqubah, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Individual,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,Two hand grenades were used in the attack.,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Reportedly, this incident took place shortly after unknown attackers threw grenades at military police guarding the former Badr Corps headquarters in Bakuba. During a foot patrol the U.S. soldiers launched to search for the attackers, an Iraqi woman approached them. The soldiers warned the woman to stop several times, but she continued to advance towards them. When she refused to stop, the squad shot the woman her several times. The woman fell to the ground, dropping one grenade and continuing to crawl towards the squad, who fired again, killing the woman.","""U.S. soldiers die in Iraqi ambushes: Four wounded, female suicide bomber gunned down by troops,"" Ottawa Citizen, May 27, 2003.","""Two more US soldiers killed in escalation of Iraq violence,"" Deutsche Presse-Agentur, May 27, 2003.",,CETIS,-9,-9,1,1,
2965,25989,200305270003,2003,5,27,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.35004,43.783488,1.0,0,,"05/27/2003: Gunmen opened fire on American troops at a checkpoint in Fallujah, Iraq, killing two U.S. soldiers and wounding nine others. U.S. troops returned fire, killing two attackers and capturing six Iraqis for questioning. The attackers used grenades and small arms in the attack. The U.S. soldiers killed or wounded were from the 3rd Armored Cavalry Regiment. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2.0,Armed Assault,,,4,Military,36.0,Military Checkpoint,Multi-National Force – Iraq (MNF-I),"American troops at a checkpoint in Fallujah, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,6.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,The attackers used grenades and small arms in the attack.,4.0,2.0,2.0,9.0,9.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Bassem Mroue, ""Attack in Iraq town kills two U.S. soldiers, wounds nine others,"" The Associated Press, May 27, 2003.",,,CETIS,-9,-9,1,1,
2979,26086,200307050001,2003,7,5,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431899,43.311566,1.0,0,,"07/05/2003: A road-side bomb was detonated while a parade of U.S.-trained police cadets passed the bomb in Ramadi, Iraq. A total of seven cadets were killed and at least 40 were injured from that blast which was blamed on suspected Saddam loyalists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),"Seven Iraqi Police recruits in Ramadi, Iraq",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,"The Ramadi blast came from a TNT-filled bag of rice that was detonated by remote control, according to Maj. Anthony Aguto.",7.0,0.0,0.0,40.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Captain Michael Calvert of the U.S. Army's 3rd Armored Cavalry Regiment, which operated in Ramadi, reported seven killed and 40 or more wounded. Dr. Irfan Abdul Razzak placed the number of injured at 54.","Hamza Hendawi, “Blast kills 7 U.S.-trained Iraqi recruits: British television producer shot dead. Villagers are warned Saddam will return and punish those co-operating with U.S.,” The Gazette, July 06, 2003.","Paul Martin, “Iraqi police recruits killed; The bomb attack suggests that Saddam loyalists are targeting their fellow citizens,” The Washington Times, July 06, 2003.","Hamza Hendawi, “Blast on Police graduation day kills seven recruits, leaves scores injured,” Associated Press Worldstream, July 05, 2003.",CETIS,-9,-9,0,-9,
2982,26130,200307160002,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.291944,44.065556,1.0,1,"The attack occurred west of Baghdad, Iraq near the Abu Ghraib prison.","07/16/2003: Insurgents used rocket-propelled grenades to attack a large army truck convoy traveling west out of Baghdad, Iraq, near the Abu Ghraib prison. The attack killed one soldier and wounded three others. Two witnesses said that a black BMW had driven up on an access road next to the highway a few minutes before the convoy approached, and two men got out of the car and darted across the highway. The witnesses said they believed that the two men were involved in the attack, though a military spokesman declined to comment.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"U.S. Army Convoy Truck near Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,2.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The insurgents attacked the U.S. Army convoy truck with rocket-propelled grenades.,1.0,1.0,0.0,3.0,3.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“GI and mayor are killed in attacks in Iraq,” The International Herald Tribune, July 17, 2003.","“One US Soldier, Several Iraqi Civilians Wounded in Bomb Attack in Baghdad,” Al-Jazirah, July 16, 2003.",,CETIS,-9,-9,1,1,
2983,26131,200307160003,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,07/16/2003: Insurgents unsuccessfully fired a surface-to-air missile at a C-130 cargo aircraft landing at the Baghdad International Airport in Iraq. The missile attack was the second in the past 10 days against a U.S. aircraft landing at the Baghdad airport.,1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,30.0,Navy,Multi-National Force – Iraq (MNF-I),U.S. C-130 Cargo Aircraft landing at the Baghdad International Airport,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Insurgents fired a surface-to-air missile.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“GI and mayor are killed in attacks in Iraq,” The International Herald Tribune, July 17, 2003.","“Suspected Saddam Hussein loyalists fire missile at U.S. plane, but miss,” The Associated Press, July 16, 2003.",,CETIS,-9,-9,1,1,
2984,26132,200307160004,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Hadithah,34.133066,42.383225,1.0,0,,"07/16/2003: Suspected Saddam loyalists assassinated Mohammed Nayel al-Jughaify, the U.S.-backed mayor of Haditha, Iraq. His son was also killed. The mayor was shot as he was driving from his office to his home, and his car caught on fire after the attack. No one has claimed responsibility for the murder.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Mayor of Haditha,"Mohammed Nayel al-Jughaify, the US-backed mayor of Haditha, Iraq",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A car was damaged.,0.0,,,,,,,,,,,,,,,,,"“GI and mayor are killed in attacks in Iraq,” The International Herald Tribune, July 17, 2003.","“Kurdish Party Paper Reports Head of Al-Hadithah Administration Shot Dead,” Al-Ta'akhi, July 17, 2003.",,CETIS,-9,-9,0,-9,
2985,26133,200307160005,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Sadiyah,34.186336,45.126056,1.0,0,,"07/16/2003: Two soldiers were seriously wounded and their Humvee was demolished in Saidiya, Iraq, apparently by a land mine. However, officials also suspected that a command-detonated explosive might have been used in the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"U.S. Soldiers in a Humvee in Saidiya, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,1,4.0,Unknown,,The Humvee was badly damaged.,0.0,,,,,,,,,,,,,,,,,"“GI and mayor are killed in attacks in Iraq,” The International Herald Tribune, July 17, 2003.",,,CETIS,-9,-9,1,1,
2986,26134,200307160006,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"07/16/2003: One American soldier, from the 1st Armored Division, was wounded when an attacker hurled an improvised explosive device or a grenade at soldiers in the upscale Mansur district of Baghdad, Iraq.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Multi-National Force – Iraq (MNF-I),"U.S. Soldiers in the Mansur district of Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,Insurgents reportedly used either a grenade or an improvised explosive device in the attack.,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“GI and mayor are killed in attacks in Iraq,” The International Herald Tribune, July 17, 2003.","“One US Soldier, Several Iraqi Civilians Wounded in Bomb Attack in Baghdad,” Al-Jazirah, July 16, 2003.",,CETIS,-9,-9,1,1,
2987,26135,200307160007,2003,7,16,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"07/16/2003: A U.S. military vehicle exploded when it drove over a land mine in the Al-Bayya area of Baghdad, Iraq. Eyewitnesses were quoted as saying that the attack resulted in casualties within the Americans' ranks however the number was not disclosed.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Multi-National Force – Iraq (MNF-I),"U.S. Soldiers in the Al-Bayya area of Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,,,0.0,,,0.0,1,4.0,Unknown,,A United States (US) military vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"“One US Soldier, Several Iraqi Civilians Wounded in Bomb Attack in Baghdad,” Al-Jazirah, July 16, 2003.",,,CETIS,-9,-9,1,1,
2989,26147,200307190003,2003,7,19,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.268288,44.344913,1.0,0,Bayaa,"07/19/2003: A U.S. military column came under attack by a rocket propelled grenade fired from an unidentified vehicle in Al-Bayya in southwest Baghdad, Iraq. A soldier was killed and four others were wounded. Eyewitnesses said that several Iraqi citizens traveling in a civilian car were also injured.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Multi-National Force – Iraq (MNF-I),"U.S. Military Column in southwestern Baghdad, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,-9.0,,,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,1.0,1.0,0.0,4.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“1 American Soldier Killed, 4 Wounded in Attack in Baghdad Area,” Al-Jazirah Satellite Channel Television, July 19, 2003.",,,CETIS,-9,-9,1,1,
